,Language,Word Entropy,hemisphere,model,time,subject,accuracy
1305,French,High,Left,Surprisal,2,sub-003,-3.857091377072126e-06
1306,French,High,Right,Entropy,2,sub-003,-5.584354722470077e-06
1307,French,High,Left,Entropy,2,sub-003,-7.134309807536187e-06
1308,French,High,Right,Phoneme_onset,2,sub-004,1.6445294765828426e-06
1309,French,High,Left,Phoneme_onset,2,sub-004,1.0473154356231962e-05
1310,French,High,Right,Surprisal,2,sub-004,-2.350633969238658e-06
1311,French,High,Left,Surprisal,2,sub-004,-1.2044967394770348e-07
1312,French,High,Right,Entropy,2,sub-004,-4.6659436492139325e-06
1313,French,High,Left,Entropy,2,sub-004,-6.300142733423329e-06
1314,French,High,Right,Phoneme_onset,2,sub-008,5.716420311489817e-06
1315,French,High,Left,Phoneme_onset,2,sub-008,-1.762219846430441e-06
1316,French,High,Right,Surprisal,2,sub-008,-8.130152597992438e-07
1317,French,High,Left,Surprisal,2,sub-008,-3.130636476518428e-06
1318,French,High,Right,Entropy,2,sub-008,-1.1493865477244117e-05
1319,French,High,Left,Entropy,2,sub-008,-3.7137861914176176e-06
1320,French,High,Right,Phoneme_onset,2,sub-009,5.771208440139498e-06
1321,French,High,Left,Phoneme_onset,2,sub-009,3.3552921327042653e-06
1322,French,High,Right,Surprisal,2,sub-009,-3.222553093517473e-06
1323,French,High,Left,Surprisal,2,sub-009,-3.7735787204507364e-06
1324,French,High,Right,Entropy,2,sub-009,-4.669874040810713e-06
1325,French,High,Left,Entropy,2,sub-009,6.382476286414995e-09
1326,French,High,Right,Phoneme_onset,2,sub-010,-2.5328384273482727e-06
1327,French,High,Left,Phoneme_onset,2,sub-010,-1.941302558660631e-06
1328,French,High,Right,Surprisal,2,sub-010,-4.134059753282614e-06
1329,French,High,Left,Surprisal,2,sub-010,-2.9513985699706807e-06
1330,French,High,Right,Entropy,2,sub-010,-5.52160547885371e-06
1331,French,High,Left,Entropy,2,sub-010,-5.953216666154308e-06
1332,French,High,Right,Phoneme_onset,2,sub-011,6.519295976272161e-07
1333,French,High,Left,Phoneme_onset,2,sub-011,-1.3275162467620205e-07
1334,French,High,Right,Surprisal,2,sub-011,-5.576701474003625e-06
1335,French,High,Left,Surprisal,2,sub-011,-4.548364745168155e-06
1336,French,High,Right,Entropy,2,sub-011,-3.553786995026755e-06
1337,French,High,Left,Entropy,2,sub-011,-1.9817827643651355e-06
1338,French,High,Right,Phoneme_onset,2,sub-013,-3.291604264519153e-07
1339,French,High,Left,Phoneme_onset,2,sub-013,3.397346615083817e-08
1340,French,High,Right,Surprisal,2,sub-013,-2.1031654628063524e-06
1341,French,High,Left,Surprisal,2,sub-013,-2.053769110068961e-06
1342,French,High,Right,Entropy,2,sub-013,-4.036954894517797e-06
1343,French,High,Left,Entropy,2,sub-013,-1.3718873728602211e-06
1344,French,High,Right,Phoneme_onset,2,sub-014,1.8041714176475278e-05
1345,French,High,Left,Phoneme_onset,2,sub-014,-8.575283109233584e-09
1346,French,High,Right,Surprisal,2,sub-014,-2.5895411723900487e-06
1347,French,High,Left,Surprisal,2,sub-014,-3.3094783750239277e-06
1348,French,High,Right,Entropy,2,sub-014,-7.368196779017715e-06
1349,French,High,Left,Entropy,2,sub-014,-5.808613616696661e-06
1350,French,High,Right,Phoneme_onset,2,sub-015,6.753395026370259e-07
1351,French,High,Left,Phoneme_onset,2,sub-015,8.598880316033754e-07
1352,French,High,Right,Surprisal,2,sub-015,-2.573952595244494e-06
1353,French,High,Left,Surprisal,2,sub-015,-3.6442316936622238e-06
1354,French,High,Right,Entropy,2,sub-015,-2.244364735883913e-06
1355,French,High,Left,Entropy,2,sub-015,-5.390964158724301e-06
1356,French,High,Right,Phoneme_onset,2,sub-017,8.940803005827579e-06
1357,French,High,Left,Phoneme_onset,2,sub-017,5.279610697592924e-06
1358,French,High,Right,Surprisal,2,sub-017,8.612031989298609e-07
1359,French,High,Left,Surprisal,2,sub-017,-1.2630129376772882e-06
1360,French,High,Right,Entropy,2,sub-017,-9.988868722511472e-06
1361,French,High,Left,Entropy,2,sub-017,-4.424596547293798e-06
1362,French,High,Right,Phoneme_onset,2,sub-018,3.0137425391000688e-06
1363,French,High,Left,Phoneme_onset,2,sub-018,-1.5365515390647693e-06
1364,French,High,Right,Surprisal,2,sub-018,-3.10499223862765e-06
1365,French,High,Left,Surprisal,2,sub-018,-8.378817848754498e-07
1366,French,High,Right,Entropy,2,sub-018,-2.879167102080346e-06
1367,French,High,Left,Entropy,2,sub-018,-1.1198381912940834e-07
1368,French,High,Right,Phoneme_onset,2,sub-019,1.5235787293184828e-06
1369,French,High,Left,Phoneme_onset,2,sub-019,6.412054882096253e-07
1370,French,High,Right,Surprisal,2,sub-019,-3.6488982716808274e-06
1371,French,High,Left,Surprisal,2,sub-019,-3.5997768545150315e-06
1372,French,High,Right,Entropy,2,sub-019,-7.838406245252709e-06
1373,French,High,Left,Entropy,2,sub-019,-9.867698675680433e-07
1374,French,High,Right,Phoneme_onset,2,sub-020,3.2089131570307235e-07
1375,French,High,Left,Phoneme_onset,2,sub-020,2.4179677166285838e-06
1376,French,High,Right,Surprisal,2,sub-020,-3.369731396247995e-06
1377,French,High,Left,Surprisal,2,sub-020,-1.2103340129508311e-06
1378,French,High,Right,Entropy,2,sub-020,-6.876097147779066e-06
1379,French,High,Left,Entropy,2,sub-020,-6.035588628783883e-06
1380,French,High,Right,Phoneme_onset,2,sub-021,-3.6325156449472355e-07
1381,French,High,Left,Phoneme_onset,2,sub-021,1.0969620213161837e-06
1382,French,High,Right,Surprisal,2,sub-021,-9.987032091942477e-07
1383,French,High,Left,Surprisal,2,sub-021,-3.6414771036744757e-06
1384,French,High,Right,Entropy,2,sub-021,-6.635144002268784e-06
1385,French,High,Left,Entropy,2,sub-021,-4.7754736434891315e-06
1386,French,High,Right,Phoneme_onset,2,sub-023,-3.196519769911366e-07
1387,French,High,Left,Phoneme_onset,2,sub-023,3.2803361800201807e-06
1388,French,High,Right,Surprisal,2,sub-023,-2.475761096366054e-06
1389,French,High,Left,Surprisal,2,sub-023,-4.997944874841364e-06
1390,French,High,Right,Entropy,2,sub-023,-5.648248911763368e-06
1391,French,High,Left,Entropy,2,sub-023,-7.209983683497696e-06
1392,French,High,Right,Phoneme_onset,2,sub-025,1.9835774950652983e-06
1393,French,High,Left,Phoneme_onset,2,sub-025,1.3415990989662078e-05
1394,French,High,Right,Surprisal,2,sub-025,-3.01218009888282e-06
1395,French,High,Left,Surprisal,2,sub-025,-7.021660208857782e-06
1396,French,High,Right,Entropy,2,sub-025,-7.720102390351305e-06
1397,French,High,Left,Entropy,2,sub-025,3.818401281573883e-05
1398,French,High,Right,Phoneme_onset,2,sub-026,-5.521264799054078e-06
1399,French,High,Left,Phoneme_onset,2,sub-026,2.040185772050861e-06
1400,French,High,Right,Surprisal,2,sub-026,-3.570750285348864e-06
1401,French,High,Left,Surprisal,2,sub-026,-5.586134520564251e-06
1402,French,High,Right,Entropy,2,sub-026,-6.251068341595029e-06
1403,French,High,Left,Entropy,2,sub-026,-2.7259350290463767e-06
1404,French,High,Right,Phoneme_onset,2,sub-027,1.659222528659514e-06
1405,French,High,Left,Phoneme_onset,2,sub-027,4.5875108597414505e-06
1406,French,High,Right,Surprisal,2,sub-027,-2.7792559743128935e-06
1407,French,High,Left,Surprisal,2,sub-027,-2.7579485468547384e-06
1408,French,High,Right,Entropy,2,sub-027,-7.598926495641249e-06
1409,French,High,Left,Entropy,2,sub-027,-5.493803457467534e-06
1410,French,High,Right,Phoneme_onset,2,sub-028,8.817119701603062e-08
1411,French,High,Left,Phoneme_onset,2,sub-028,3.43141085120146e-06
1412,French,High,Right,Surprisal,2,sub-028,-2.959648782217896e-06
1413,French,High,Left,Surprisal,2,sub-028,-3.9834765364857527e-07
1414,French,High,Right,Entropy,2,sub-028,-7.187631075886396e-06
1415,French,High,Left,Entropy,2,sub-028,-9.359010509015075e-06
1416,French,High,Right,Phoneme_onset,2,sub-029,2.3149001900813703e-06
1417,French,High,Left,Phoneme_onset,2,sub-029,-6.652899301357654e-08
1418,French,High,Right,Surprisal,2,sub-029,-2.8146507276327196e-06
1419,French,High,Left,Surprisal,2,sub-029,-1.5356033256114041e-06
1420,French,High,Right,Entropy,2,sub-029,-5.017649828895221e-06
1421,French,High,Left,Entropy,2,sub-029,-2.7957090357930223e-06
1422,French,High,Right,Phoneme_onset,2,sub-030,-2.413614417225776e-06
1423,French,High,Left,Phoneme_onset,2,sub-030,-2.163431504707138e-07
1424,French,High,Right,Surprisal,2,sub-030,-5.84077926739004e-06
1425,French,High,Left,Surprisal,2,sub-030,6.789857524812396e-07
1426,French,High,Right,Entropy,2,sub-030,-3.340623747810404e-06
1427,French,High,Left,Entropy,2,sub-030,-7.82494157276134e-06
1428,French,High,Right,Phoneme_onset,2,sub-032,3.335488518261112e-06
1429,French,High,Left,Phoneme_onset,2,sub-032,5.738105768270546e-06
1430,French,High,Right,Surprisal,2,sub-032,-3.6704917348769596e-06
1431,French,High,Left,Surprisal,2,sub-032,-5.148535803395853e-06
1432,French,High,Right,Entropy,2,sub-032,-3.028585431085266e-06
1433,French,High,Left,Entropy,2,sub-032,-2.7635911197509487e-06
1434,French,High,Right,Phoneme_onset,2,sub-033,4.597418487771636e-06
1435,French,High,Left,Phoneme_onset,2,sub-033,-2.195482729928798e-06
1436,French,High,Right,Surprisal,2,sub-033,4.55325888335233e-07
1437,French,High,Left,Surprisal,2,sub-033,-6.081869928902508e-06
1438,French,High,Right,Entropy,2,sub-033,-1.0686850408661023e-05
1439,French,High,Left,Entropy,2,sub-033,-6.741241601767459e-06
1440,Dutch,Low,Right,Phoneme_onset,2,sub-001,6.542969492532839e-06
1441,Dutch,Low,Left,Phoneme_onset,2,sub-001,6.619297166196329e-06
1442,Dutch,Low,Right,Surprisal,2,sub-001,4.240659235105269e-06
1443,Dutch,Low,Left,Surprisal,2,sub-001,-4.054813734930708e-06
1444,Dutch,Low,Right,Entropy,2,sub-001,-3.011377518652054e-07
1445,Dutch,Low,Left,Entropy,2,sub-001,6.6800295152817325e-06
1446,Dutch,Low,Right,Phoneme_onset,2,sub-003,-1.4075944687810164e-07
1447,Dutch,Low,Left,Phoneme_onset,2,sub-003,1.456247700372121e-06
1448,Dutch,Low,Right,Surprisal,2,sub-003,-5.789232827106725e-06
1449,Dutch,Low,Left,Surprisal,2,sub-003,-1.765228665714197e-06
1450,Dutch,Low,Right,Entropy,2,sub-003,-4.320988747259807e-06
1451,Dutch,Low,Left,Entropy,2,sub-003,2.299288597915496e-07
1452,Dutch,Low,Right,Phoneme_onset,2,sub-004,2.3402746074998995e-05
1453,Dutch,Low,Left,Phoneme_onset,2,sub-004,5.7910985543261974e-06
1454,Dutch,Low,Right,Surprisal,2,sub-004,3.5108041993487417e-06
1455,Dutch,Low,Left,Surprisal,2,sub-004,2.4908886131304353e-06
1456,Dutch,Low,Right,Entropy,2,sub-004,-2.951451268072501e-06
1457,Dutch,Low,Left,Entropy,2,sub-004,-5.992915633944276e-06
1458,Dutch,Low,Right,Phoneme_onset,2,sub-008,2.277653243941102e-06
1459,Dutch,Low,Left,Phoneme_onset,2,sub-008,2.731368764584539e-06
1460,Dutch,Low,Right,Surprisal,2,sub-008,2.624194289021658e-07
1461,Dutch,Low,Left,Surprisal,2,sub-008,-1.3198040810026859e-06
1462,Dutch,Low,Right,Entropy,2,sub-008,3.6735362408430644e-07
1463,Dutch,Low,Left,Entropy,2,sub-008,-5.536419497579438e-06
1464,Dutch,Low,Right,Phoneme_onset,2,sub-009,-2.0225271896565144e-06
1465,Dutch,Low,Left,Phoneme_onset,2,sub-009,7.651209785254275e-07
1466,Dutch,Low,Right,Surprisal,2,sub-009,-3.4671877386133368e-06
1467,Dutch,Low,Left,Surprisal,2,sub-009,2.255632925559769e-06
1468,Dutch,Low,Right,Entropy,2,sub-009,-7.79333501498434e-06
1469,Dutch,Low,Left,Entropy,2,sub-009,-3.9649597886782705e-06
1470,Dutch,Low,Right,Phoneme_onset,2,sub-010,3.2001434868173813e-07
1471,Dutch,Low,Left,Phoneme_onset,2,sub-010,-3.4466871129529542e-06
1472,Dutch,Low,Right,Surprisal,2,sub-010,-5.566537365514228e-06
1473,Dutch,Low,Left,Surprisal,2,sub-010,-3.901703635291949e-06
1474,Dutch,Low,Right,Entropy,2,sub-010,-6.802251289440222e-06
1475,Dutch,Low,Left,Entropy,2,sub-010,-7.973856251844316e-06
1476,Dutch,Low,Right,Phoneme_onset,2,sub-011,3.450755920784284e-06
1477,Dutch,Low,Left,Phoneme_onset,2,sub-011,4.577116480720672e-06
1478,Dutch,Low,Right,Surprisal,2,sub-011,-1.0258994861430243e-06
1479,Dutch,Low,Left,Surprisal,2,sub-011,3.774629708713276e-06
1480,Dutch,Low,Right,Entropy,2,sub-011,-3.4238411772392113e-06
1481,Dutch,Low,Left,Entropy,2,sub-011,-1.2844208243388592e-05
1482,Dutch,Low,Right,Phoneme_onset,2,sub-013,-3.403034625855527e-06
1483,Dutch,Low,Left,Phoneme_onset,2,sub-013,-1.5148055423368877e-06
1484,Dutch,Low,Right,Surprisal,2,sub-013,-4.419888541308421e-06
1485,Dutch,Low,Left,Surprisal,2,sub-013,-5.193907082786097e-07
1486,Dutch,Low,Right,Entropy,2,sub-013,-3.5375330629590157e-06
1487,Dutch,Low,Left,Entropy,2,sub-013,-3.7107335287553645e-06
1488,Dutch,Low,Right,Phoneme_onset,2,sub-014,2.951319921069196e-05
1489,Dutch,Low,Left,Phoneme_onset,2,sub-014,1.8876490672837827e-05
1490,Dutch,Low,Right,Surprisal,2,sub-014,6.385945689815439e-06
1491,Dutch,Low,Left,Surprisal,2,sub-014,-2.2536546739810484e-08
1492,Dutch,Low,Right,Entropy,2,sub-014,3.4250284207607805e-05
1493,Dutch,Low,Left,Entropy,2,sub-014,2.1563611586497567e-05
1494,Dutch,Low,Right,Phoneme_onset,2,sub-015,5.39313178870512e-07
1495,Dutch,Low,Left,Phoneme_onset,2,sub-015,6.0520030624012684e-06
1496,Dutch,Low,Right,Surprisal,2,sub-015,-3.257836762057586e-06
1497,Dutch,Low,Left,Surprisal,2,sub-015,4.242690699868681e-06
1498,Dutch,Low,Right,Entropy,2,sub-015,-5.7032209409579824e-06
1499,Dutch,Low,Left,Entropy,2,sub-015,1.2060408999571175e-05
1500,Dutch,Low,Right,Phoneme_onset,2,sub-017,8.283050651585196e-06
1501,Dutch,Low,Left,Phoneme_onset,2,sub-017,-4.686822364982236e-06
1502,Dutch,Low,Right,Surprisal,2,sub-017,4.024251392314796e-06
1503,Dutch,Low,Left,Surprisal,2,sub-017,4.026867698438268e-07
1504,Dutch,Low,Right,Entropy,2,sub-017,3.919981076631226e-05
1505,Dutch,Low,Left,Entropy,2,sub-017,8.877842619703056e-06
1506,Dutch,Low,Right,Phoneme_onset,2,sub-018,3.8017860870536365e-06
1507,Dutch,Low,Left,Phoneme_onset,2,sub-018,4.789361637992724e-06
1508,Dutch,Low,Right,Surprisal,2,sub-018,9.425558982027717e-07
1509,Dutch,Low,Left,Surprisal,2,sub-018,4.2669164264201047e-07
1510,Dutch,Low,Right,Entropy,2,sub-018,-2.496099426178388e-06
1511,Dutch,Low,Left,Entropy,2,sub-018,2.8192253482528665e-07
1512,Dutch,Low,Right,Phoneme_onset,2,sub-019,4.515795251131948e-06
1513,Dutch,Low,Left,Phoneme_onset,2,sub-019,5.370736647816429e-06
1514,Dutch,Low,Right,Surprisal,2,sub-019,-2.3097440324784294e-06
1515,Dutch,Low,Left,Surprisal,2,sub-019,-1.9163887461194257e-06
1516,Dutch,Low,Right,Entropy,2,sub-019,1.978043288413676e-06
1517,Dutch,Low,Left,Entropy,2,sub-019,-7.3510707903223595e-06
1518,Dutch,Low,Right,Phoneme_onset,2,sub-020,6.212179040764799e-07
1519,Dutch,Low,Left,Phoneme_onset,2,sub-020,5.5471748178455045e-06
1520,Dutch,Low,Right,Surprisal,2,sub-020,8.818085189886855e-07
1521,Dutch,Low,Left,Surprisal,2,sub-020,-9.264064127323693e-07
1522,Dutch,Low,Right,Entropy,2,sub-020,-3.9474383474463304e-06
1523,Dutch,Low,Left,Entropy,2,sub-020,3.6758761337028323e-06
1524,Dutch,Low,Right,Phoneme_onset,2,sub-021,-1.7563030996931312e-06
1525,Dutch,Low,Left,Phoneme_onset,2,sub-021,-7.320225227956483e-07
1526,Dutch,Low,Right,Surprisal,2,sub-021,1.0476738598998409e-06
1527,Dutch,Low,Left,Surprisal,2,sub-021,-3.7087380832275926e-06
1528,Dutch,Low,Right,Entropy,2,sub-021,-5.763921087272946e-06
1529,Dutch,Low,Left,Entropy,2,sub-021,-1.9718898013985268e-06
1530,Dutch,Low,Right,Phoneme_onset,2,sub-023,-2.3360381063090244e-06
1531,Dutch,Low,Left,Phoneme_onset,2,sub-023,-9.291622102897734e-07
1532,Dutch,Low,Right,Surprisal,2,sub-023,-2.730150739867601e-06
1533,Dutch,Low,Left,Surprisal,2,sub-023,-3.331677185389515e-06
1534,Dutch,Low,Right,Entropy,2,sub-023,-9.211027070069917e-06
1535,Dutch,Low,Left,Entropy,2,sub-023,-6.733700433270321e-06
1536,Dutch,Low,Right,Phoneme_onset,2,sub-025,-8.65151097029209e-07
1537,Dutch,Low,Left,Phoneme_onset,2,sub-025,1.8540529888429693e-05
1538,Dutch,Low,Right,Surprisal,2,sub-025,-8.280035219066172e-07
1539,Dutch,Low,Left,Surprisal,2,sub-025,1.4363505444564618e-05
1540,Dutch,Low,Right,Entropy,2,sub-025,-3.0366765179312453e-06
1541,Dutch,Low,Left,Entropy,2,sub-025,5.623606402941526e-06
1542,Dutch,Low,Right,Phoneme_onset,2,sub-026,-4.117016341034849e-06
1543,Dutch,Low,Left,Phoneme_onset,2,sub-026,5.425774287329327e-06
1544,Dutch,Low,Right,Surprisal,2,sub-026,-2.8283976984606693e-06
1545,Dutch,Low,Left,Surprisal,2,sub-026,-8.582873399849748e-08
1546,Dutch,Low,Right,Entropy,2,sub-026,-7.617608730558068e-06
1547,Dutch,Low,Left,Entropy,2,sub-026,-2.920954438643851e-06
1548,Dutch,Low,Right,Phoneme_onset,2,sub-027,1.1014478044802888e-06
1549,Dutch,Low,Left,Phoneme_onset,2,sub-027,8.664610388256247e-08
1550,Dutch,Low,Right,Surprisal,2,sub-027,-4.252635195359346e-06
1551,Dutch,Low,Left,Surprisal,2,sub-027,2.8805569886506015e-07
1552,Dutch,Low,Right,Entropy,2,sub-027,-8.347214016659809e-06
1553,Dutch,Low,Left,Entropy,2,sub-027,-5.68246157335356e-06
1554,Dutch,Low,Right,Phoneme_onset,2,sub-028,3.6196383588582304e-06
1555,Dutch,Low,Left,Phoneme_onset,2,sub-028,1.1218648726988408e-06
1556,Dutch,Low,Right,Surprisal,2,sub-028,-2.5091671696496415e-06
1557,Dutch,Low,Left,Surprisal,2,sub-028,-6.1123792528345865e-06
1558,Dutch,Low,Right,Entropy,2,sub-028,-6.3979184778547394e-06
1559,Dutch,Low,Left,Entropy,2,sub-028,-7.759980634810088e-06
1560,Dutch,Low,Right,Phoneme_onset,2,sub-029,2.502880298084745e-06
1561,Dutch,Low,Left,Phoneme_onset,2,sub-029,3.2437060651001018e-06
1562,Dutch,Low,Right,Surprisal,2,sub-029,-8.985701882504346e-07
1563,Dutch,Low,Left,Surprisal,2,sub-029,-1.549529724348999e-07
1564,Dutch,Low,Right,Entropy,2,sub-029,-6.030194667051908e-06
1565,Dutch,Low,Left,Entropy,2,sub-029,-2.1687886657411332e-06
1566,Dutch,Low,Right,Phoneme_onset,2,sub-030,-1.4304039931585037e-06
1567,Dutch,Low,Left,Phoneme_onset,2,sub-030,-2.650747550492992e-06
1568,Dutch,Low,Right,Surprisal,2,sub-030,-1.0146530763110719e-05
1569,Dutch,Low,Left,Surprisal,2,sub-030,1.1684740008326362e-06
1570,Dutch,Low,Right,Entropy,2,sub-030,-4.275776644929763e-06
1571,Dutch,Low,Left,Entropy,2,sub-030,4.225173861560651e-06
1572,Dutch,Low,Right,Phoneme_onset,2,sub-032,9.338036496879855e-06
1573,Dutch,Low,Left,Phoneme_onset,2,sub-032,3.0450175694232795e-06
1574,Dutch,Low,Right,Surprisal,2,sub-032,4.035190793129999e-06
1575,Dutch,Low,Left,Surprisal,2,sub-032,7.556969493711673e-06
1576,Dutch,Low,Right,Entropy,2,sub-032,1.1437698419637827e-05
1577,Dutch,Low,Left,Entropy,2,sub-032,8.609721779565884e-07
1578,Dutch,Low,Right,Phoneme_onset,2,sub-033,3.824167276265172e-06
1579,Dutch,Low,Left,Phoneme_onset,2,sub-033,4.156804838117653e-06
1580,Dutch,Low,Right,Surprisal,2,sub-033,-4.656343458888033e-06
1581,Dutch,Low,Left,Surprisal,2,sub-033,3.7490849352508817e-06
1582,Dutch,Low,Right,Entropy,2,sub-033,-1.7306392642616043e-06
1583,Dutch,Low,Left,Entropy,2,sub-033,-6.890610492366897e-06
1584,Dutch,High,Right,Phoneme_onset,2,sub-001,5.000319331006765e-06
1585,Dutch,High,Left,Phoneme_onset,2,sub-001,6.187264394664487e-06
1586,Dutch,High,Right,Surprisal,2,sub-001,1.364687356769477e-05
1587,Dutch,High,Left,Surprisal,2,sub-001,1.45122665282417e-05
1588,Dutch,High,Right,Entropy,2,sub-001,-2.794306699125847e-06
1589,Dutch,High,Left,Entropy,2,sub-001,1.9503327809393203e-05
1590,Dutch,High,Right,Phoneme_onset,2,sub-003,-1.939235162846693e-07
1591,Dutch,High,Left,Phoneme_onset,2,sub-003,-5.200000276253977e-07
1592,Dutch,High,Right,Surprisal,2,sub-003,-1.6965889766667744e-06
1593,Dutch,High,Left,Surprisal,2,sub-003,-3.5866420219068987e-06
1594,Dutch,High,Right,Entropy,2,sub-003,-2.3803360748113056e-06
1595,Dutch,High,Left,Entropy,2,sub-003,-2.33099382884829e-06
1596,Dutch,High,Right,Phoneme_onset,2,sub-004,4.3856351133374696e-06
1597,Dutch,High,Left,Phoneme_onset,2,sub-004,1.5764099516327555e-06
1598,Dutch,High,Right,Surprisal,2,sub-004,-1.8268717438502063e-06
1599,Dutch,High,Left,Surprisal,2,sub-004,-1.3127861726213992e-06
1600,Dutch,High,Right,Entropy,2,sub-004,-3.625721665536941e-06
1601,Dutch,High,Left,Entropy,2,sub-004,4.00140612834349e-06
1602,Dutch,High,Right,Phoneme_onset,2,sub-008,4.8332214254776426e-06
1603,Dutch,High,Left,Phoneme_onset,2,sub-008,1.8582228594489066e-06
1604,Dutch,High,Right,Surprisal,2,sub-008,4.8970168664035535e-06
1605,Dutch,High,Left,Surprisal,2,sub-008,2.9280872598120103e-06
1606,Dutch,High,Right,Entropy,2,sub-008,2.679557949603339e-06
1607,Dutch,High,Left,Entropy,2,sub-008,1.4324566695816648e-05
1608,Dutch,High,Right,Phoneme_onset,2,sub-009,-3.3142651818189995e-06
1609,Dutch,High,Left,Phoneme_onset,2,sub-009,3.166090667622553e-06
1610,Dutch,High,Right,Surprisal,2,sub-009,-2.8642583999212213e-08
1611,Dutch,High,Left,Surprisal,2,sub-009,-5.893728900387296e-07
1612,Dutch,High,Right,Entropy,2,sub-009,-4.362246850152711e-06
1613,Dutch,High,Left,Entropy,2,sub-009,-4.328897207274511e-06
1614,Dutch,High,Right,Phoneme_onset,2,sub-010,-4.975628894726004e-07
1615,Dutch,High,Left,Phoneme_onset,2,sub-010,-5.907503337495551e-08
1616,Dutch,High,Right,Surprisal,2,sub-010,-3.6860052690059977e-06
1617,Dutch,High,Left,Surprisal,2,sub-010,-3.1604273335781616e-06
1618,Dutch,High,Right,Entropy,2,sub-010,-7.489736319230895e-06
1619,Dutch,High,Left,Entropy,2,sub-010,-2.9009146578761613e-06
1620,Dutch,High,Right,Phoneme_onset,2,sub-011,7.077538055579871e-06
1621,Dutch,High,Left,Phoneme_onset,2,sub-011,-2.105455725593235e-06
1622,Dutch,High,Right,Surprisal,2,sub-011,-8.044703294219501e-07
1623,Dutch,High,Left,Surprisal,2,sub-011,2.4020823829648303e-06
1624,Dutch,High,Right,Entropy,2,sub-011,-4.1314823159183265e-06
1625,Dutch,High,Left,Entropy,2,sub-011,-3.739628788523865e-06
1626,Dutch,High,Right,Phoneme_onset,2,sub-013,-7.533804174500748e-07
1627,Dutch,High,Left,Phoneme_onset,2,sub-013,-1.8128399239693211e-06
1628,Dutch,High,Right,Surprisal,2,sub-013,-1.846128575852866e-06
1629,Dutch,High,Left,Surprisal,2,sub-013,-1.928096176017827e-06
