phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq;word_entropy_GPT;word_surprisal_GPT;word_number
l;126.42;126.45;le;126.42;126.45;4.409139780035069;3.755260160408023;5.733517167758018;6.9445033;2.9768012;475
t;126.45;126.54;tuer;126.45;126.78;4.409139780035069;3.99745621873046;11.347434124076464;5.618658;1.7950089;476
y;126.54;126.65;tuer;126.45;126.78;0.1801079616834537;6.0958131675179095;11.347434124076464;5.618658;1.7950089;476
e;126.65;126.78;tuer;126.45;126.78;0.0053664559172577;1.0179049611328492;11.347434124076464;5.618658;1.7950089;476
i;127.43;127.51;Il;127.43;127.51;4.409139780035069;5.083806629288413;6.09201368788793;3.5256617;12.636885;477
f;127.51;127.6;fit;127.51;127.71;4.409139780035069;5.119777020762284;15.416140775435617;7.331953;6.0318813;478
i;127.6;127.71;fit;127.51;127.71;0.1443510723472446;1.8983860241084425;15.416140775435617;7.331953;6.0318813;478
a;127.71;127.79;assembler;127.71;128.14;4.409139780035069;3.7941932878383366;19.606489918906913;7.8546596;10.498174;479
s;127.79;127.89;assembler;127.71;128.14;0.2290040949793377;4.162489828400822;19.606489918906913;7.8546596;10.498174;479
a~;127.89;127.99;assembler;127.71;128.14;0.018346670899452;6.976534769307755;19.606489918906913;7.8546596;10.498174;479
b;127.99;128.04;assembler;127.71;128.14;0.0010237538262722;3.2382364546649054;19.606489918906913;7.8546596;10.498174;479
l;128.04;128.07;assembler;127.71;128.14;0.0009102031870664;3.0427676792314733;19.606489918906913;7.8546596;10.498174;479
e;128.07;128.14;assembler;127.71;128.14;0.0008895025953303;3.639980342908282;19.606489918906913;7.8546596;10.498174;479
t;128.14;128.21;toute;128.14;128.37;4.409139780035069;3.99745621873046;10.631923044342697;5.441203;7.514055;480
u;128.21;128.31;toute;128.14;128.37;0.1801079616834537;3.278416644151088;10.631923044342697;5.441203;7.514055;480
t;128.31;128.37;toute;128.14;128.37;0.0249236905933185;1.4330917706911164;10.631923044342697;5.441203;7.514055;480
l;128.37;128.42;la;128.37;128.45;4.409139780035069;3.755260160408023;5.814498696260873;1.9159077;0.53026825;481
a;128.42;128.45;la;128.37;128.45;0.2258054342494331;1.7693520610671605;5.814498696260873;1.9159077;0.53026825;481
k;128.45;128.63;cour;128.45;128.97;4.409139780035069;4.296214187739292;13.616900752611688;5.2387443;4.2862964;482
u;128.63;128.85;cour;128.45;128.97;0.385222146039297;5.856774780381494;13.616900752611688;5.2387443;4.2862964;482
R;128.85;128.97;cour;128.45;128.97;0.0127353819564588;1.5100458037155975;13.616900752611688;5.2387443;4.2862964;482
e;128.97;129.09;et;128.97;129.09;4.409139780035069;4.815820454336018;6.126714125197328;4.074783;2.6192508;483
R;129.09;129.17;rendre;129.09;129.46;4.409139780035069;5.400144139330587;12.6400929381537;7.5598607;10.987845;484
a~;129.17;129.28;rendre;129.09;129.46;0.0953729016601603;2.803010467340581;12.6400929381537;7.5598607;10.987845;484
d;129.28;129.32;rendre;129.09;129.46;0.0129963757686165;1.6321932219300903;12.6400929381537;7.5598607;10.987845;484
R;129.32;129.46;rendre;129.09;129.46;0.0051234241995439;0.8996394127490887;12.6400929381537;7.5598607;10.987845;484
e~;129.46;129.51;un;129.46;129.51;4.409139780035069;7.361143335080646;6.151914241151773;5.5237455;5.6385875;485
Z;129.51;129.61;jugement;129.51;129.92;4.409139780035069;4.696626826843674;15.46666694925402;4.9322734;3.8847609;486
y;129.61;129.68;jugement;129.51;129.92;0.1987545201512666;6.2279880995932935;15.46666694925402;4.9322734;3.8847609;486
Z;129.68;129.78;jugement;129.51;129.92;0.0065725208591116;2.7731763208029783;15.46666694925402;4.9322734;3.8847609;486
m;129.78;129.83;jugement;129.51;129.92;0.0012995298257444;3.990322733115584;15.46666694925402;4.9322734;3.8847609;486
a~;129.83;129.92;jugement;129.51;129.92;0.0008906841591299;3.351060085300924;15.46666694925402;4.9322734;3.8847609;486
p;129.92;130.0;par;129.92;130.11;4.409139780035069;3.530081653227226;8.998505024818991;6.326461;5.6291413;487
a;130.0;130.04;par;129.92;130.11;0.3111310643031198;3.304444954031691;8.998505024818991;6.326461;5.6291413;487
R;130.04;130.11;par;129.92;130.11;0.0395702697469887;0.5137488120570814;8.998505024818991;6.326461;5.6291413;487
l;130.11;130.15;lequel;130.11;130.42;4.409139780035069;3.755260160408023;13.775841507183333;3.3670425;0.63494605;488
@;130.15;130.22;lequel;130.11;130.42;0.2258054342494331;0.8278069017369164;13.775841507183333;3.3670425;0.63494605;488
k;130.22;130.3;lequel;130.11;130.42;0.0025493451952306;1.1672963578023037;13.775841507183333;3.3670425;0.63494605;488
E;130.3;130.37;lequel;130.11;130.42;0.0018072725285107;0.6475713507392158;13.775841507183333;3.3670425;0.63494605;488
l;130.37;130.42;lequel;130.11;130.42;0.0018072725285107;0.6475713507392158;13.775841507183333;3.3670425;0.63494605;488
l;130.42;130.48;le;130.42;130.6;4.409139780035069;3.755260160408023;5.733517167758018;2.6353614;4.5266275;489
@;130.48;130.6;le;130.42;130.6;0.2258054342494331;0.8278069017369164;5.733517167758018;2.6353614;4.5266275;489
p;130.6;130.67;pauvre;130.6;130.95;4.409139780035069;3.530081653227226;12.178000041598965;4.6727853;12.05651;490
o;130.67;130.76;pauvre;130.6;130.95;0.3111310643031198;6.2038583011436055;12.178000041598965;4.6727853;12.05651;490
v;130.76;130.89;pauvre;130.6;130.95;0.0081214117289012;2.196277094859868;12.178000041598965;4.6727853;12.05651;490
R;130.89;130.95;pauvre;130.6;130.95;0.0024424860958245;0.4068837790041453;12.178000041598965;4.6727853;12.05651;490
p;130.95;131.03;prince;130.95;131.31;4.409139780035069;3.530081653227226;14.296420097271413;8.488775;4.5741715;491
R;131.03;131.11;prince;130.95;131.31;0.3111310643031198;2.6666723586729733;14.296420097271413;8.488775;4.5741715;491
e~;131.11;131.19;prince;130.95;131.31;0.0650434435005669;6.086719827202139;14.296420097271413;8.488775;4.5741715;491
s;131.19;131.31;prince;130.95;131.31;0.0021646374197159;1.092413468298815;14.296420097271413;8.488775;4.5741715;491
e;131.31;131.34;était;131.31;131.48;4.409139780035069;4.815820454336018;8.380035098324694;6.9654865;4.694573;492
t;131.34;131.42;était;131.31;131.48;0.1119471762885376;0.2644813232583665;8.380035098324694;6.9654865;4.694573;492
E;131.42;131.48;était;131.31;131.48;0.0887536094610283;0.1013428745692293;8.380035098324694;6.9654865;4.694573;492
k;131.48;131.57;condamné;131.48;131.88;4.409139780035069;4.296214187739292;15.178148276383672;5.679504;1.5451086;493
o~;131.57;131.65;condamné;131.48;131.88;0.385222146039297;3.855051490365286;15.178148276383672;5.679504;1.5451086;493
d;131.65;131.69;condamné;131.48;131.88;0.0402219776573224;3.6856734005761633;15.178148276383672;5.679504;1.5451086;493
a;131.69;131.79;condamné;131.48;131.88;0.004747039503259;2.0376706737996764;15.178148276383672;5.679504;1.5451086;493
n;131.79;131.85;condamné;131.48;131.88;0.0019070821846263;0.5937371220512111;15.178148276383672;5.679504;1.5451086;493
e;131.85;131.88;condamné;131.48;131.88;0.0019407357929111;0.7492171976419666;15.178148276383672;5.679504;1.5451086;493
a;131.88;131.95;à;131.88;131.95;4.409139780035069;3.7941932878383366;6.209354846536233;2.07871;0.49354494;494
s;131.95;132.06;subir;131.95;132.32;4.409139780035069;3.649530068972855;16.37138644582091;3.8783755;8.905723;495
y;132.06;132.1;subir;131.95;132.32;0.2796023770778397;4.621087551253416;16.37138644582091;3.8783755;8.905723;495
b;132.1;132.18;subir;131.95;132.32;0.0162678382276122;4.556016538354125;16.37138644582091;3.8783755;8.905723;495
i;132.18;132.25;subir;131.95;132.32;0.0017624051633302;2.9437539777857005;16.37138644582091;3.8783755;8.905723;495
R;132.25;132.32;subir;131.95;132.32;0.0010184062614372;3.747664983745231;16.37138644582091;3.8783755;8.905723;495
l;132.32;132.37;la;132.32;132.45;4.409139780035069;3.755260160408023;5.814498696260873;4.9142256;2.7539496;496
a;132.37;132.45;la;132.32;132.45;0.2258054342494331;1.7693520610671605;5.814498696260873;4.9142256;2.7539496;496
m;132.45;132.52;mort;132.45;132.67;4.409139780035069;4.216572460592082;10.241522438852298;4.7383137;2.786007;497
O;132.52;132.61;mort;132.45;132.67;0.2093762024126659;3.842420316560792;10.241522438852298;4.7383137;2.786007;497
R;132.61;132.67;mort;132.45;132.67;0.0164247338949487;0.0768978779583596;10.241522438852298;4.7383137;2.786007;497
s;132.67;132.76;secrètement;132.67;133.41;4.409139780035069;3.649530068972855;18.10474078643474;4.099744;19.49534;498
@;132.76;132.84;secrètement;132.67;133.41;0.2796023770778397;3.156702398958208;18.10474078643474;4.099744;19.49534;498
k;132.84;132.9;secrètement;132.67;133.41;0.0367324845454473;4.870324970990852;18.10474078643474;4.099744;19.49534;498
R;132.9;132.99;secrètement;132.67;133.41;0.0025074040325792;0.7189334794159241;18.10474078643474;4.099744;19.49534;498
E;132.99;133.03;secrètement;132.67;133.41;0.0021686670695044;0.5781238653104069;18.10474078643474;4.099744;19.49534;498
t;133.03;133.13;secrètement;132.67;133.41;0.0010864843168185;1.7476838274053803;18.10474078643474;4.099744;19.49534;498
m;133.13;133.24;secrètement;132.67;133.41;0.0008939370482009;3.2941831044044587;18.10474078643474;4.099744;19.49534;498
a~;133.24;133.41;secrètement;132.67;133.41;0.0008939370482009;3.2941831044044587;18.10474078643474;4.099744;19.49534;498
9~;134.33;134.43;Un;134.33;134.43;4.409139780035069;6.148275262534002;6.151914241151773;3.4195359;14.947044;499
Z;134.43;134.53;jour;134.43;134.67;4.409139780035069;4.696626826843674;10.471700165100064;8.719633;3.0386462;500
u;134.53;134.62;jour;134.43;134.67;0.1987545201512666;4.576579413901681;10.471700165100064;8.719633;3.0386462;500
R;134.62;134.67;jour;134.43;134.67;0.014104366895262;0.2254318236291622;10.471700165100064;8.719633;3.0386462;500
k;134.67;134.73;que;134.67;134.86;4.409139780035069;4.296214187739292;7.781087842752731;3.7757864;3.3844461;501
@;134.73;134.86;que;134.67;134.86;0.385222146039297;3.5707096236999503;7.781087842752731;3.7757864;3.3844461;501
l;134.86;134.89;le;134.86;134.89;4.409139780035069;3.755260160408023;5.733517167758018;6.2632437;3.1123855;502
p;134.89;134.93;prince;134.89;135.19;4.409139780035069;3.530081653227226;14.296420097271413;8.449151;4.8927503;503
R;134.93;135.01;prince;134.89;135.19;0.3111310643031198;2.6666723586729733;14.296420097271413;8.449151;4.8927503;503
e~;135.01;135.07;prince;134.89;135.19;0.0650434435005669;6.086719827202139;14.296420097271413;8.449151;4.8927503;503
s;135.07;135.19;prince;134.89;135.19;0.0021646374197159;1.092413468298815;14.296420097271413;8.449151;4.8927503;503
e;135.19;135.23;était;135.19;135.46;4.409139780035069;4.815820454336018;8.380035098324694;8.119776;3.4745135;504
t;135.23;135.32;était;135.19;135.46;0.1119471762885376;0.2644813232583665;8.380035098324694;8.119776;3.4745135;504
E;135.32;135.39;était;135.19;135.46;0.0887536094610283;0.1013428745692293;8.380035098324694;8.119776;3.4745135;504
t;135.39;135.46;était;135.19;135.46;0.0013033318140961;6.03121873061072;8.380035098324694;8.119776;3.4745135;504
a;135.46;135.54;à;135.46;135.54;4.409139780035069;3.7941932878383366;6.209354846536233;6.084248;3.3857682;505
l;135.54;135.58;la;135.54;135.63;4.409139780035069;3.755260160408023;5.814498696260873;6.686175;2.3080044;506
a;135.58;135.63;la;135.54;135.63;0.2258054342494331;1.7693520610671605;5.814498696260873;6.686175;2.3080044;506
S;135.63;135.8;chasse;135.63;135.86;4.409139780035069;6.628288652147766;13.935567384405564;5.9350615;2.30729;507
a;135.8;135.86;chasse;135.63;135.86;0.0657095430179095;3.103105305359027;13.935567384405564;5.9350615;2.30729;507
s;135.86;136.07;sans;135.86;136.19;4.409139780035069;3.649530068972855;9.812074052556808;2.47822;11.484713;508
a~;136.07;136.19;sans;135.86;136.19;0.2796023770778397;4.368815994633815;9.812074052556808;2.47822;11.484713;508
k;136.19;136.26;crainte;136.19;136.54;4.409139780035069;4.296214187739292;15.600915048438988;7.786287;8.766578;509
R;136.26;136.34;crainte;136.19;136.54;0.385222146039297;5.200267484062547;15.600915048438988;7.786287;8.766578;509
e~;136.34;136.44;crainte;136.19;136.54;0.0181846271151068;5.603964422987874;15.600915048438988;7.786287;8.766578;509
t;136.44;136.54;crainte;136.19;136.54;0.0012863115737891;3.018280776203681;15.600915048438988;7.786287;8.766578;509
n;136.54;136.57;ni;136.54;136.62;4.409139780035069;4.963258404314487;11.22194491730252;3.0505593;4.1199603;510
i;136.57;136.62;ni;136.54;136.62;0.2947261550779699;9.212752022089568;11.22194491730252;3.0505593;4.1199603;510
s;136.62;136.74;souci;136.62;136.98;4.409139780035069;3.649530068972855;15.042424759079022;7.0447984;5.6488247;511
u;136.74;136.81;souci;136.62;136.98;0.2796023770778397;3.977109773688474;15.042424759079022;7.0447984;5.6488247;511
s;136.81;136.93;souci;136.62;136.98;0.0127283159542369;2.786849366631885;15.042424759079022;7.0447984;5.6488247;511
i;136.93;136.98;souci;136.62;136.98;0.0026295561131516;0.410366440055095;15.042424759079022;7.0447984;5.6488247;511
d;136.98;137.04;d';136.98;137.04;4.409139780035069;3.5165938505373133;6.964068759155997;2.0957303;5.07991;512
o;137.04;137.12;aucune;137.04;137.33;4.409139780035069;6.104572272028173;11.95163214442064;5.3192635;2.1218305;513
k;137.12;137.2;aucune;137.04;137.33;0.0567433298350444;4.865887626616643;11.95163214442064;5.3192635;2.1218305;513
y;137.2;137.27;aucune;137.04;137.33;0.0033145849316945;0.6163582578384506;11.95163214442064;5.3192635;2.1218305;513
n;137.27;137.33;aucune;137.04;137.33;0.0027708685084813;5.394847135930672;11.95163214442064;5.3192635;2.1218305;513
s;137.33;137.45;sorte;137.33;137.65;4.409139780035069;3.649530068972855;12.917017570144028;5.8210177;2.3672686;514
O;137.45;137.55;sorte;137.33;137.65;0.2796023770778397;4.641075789872127;12.917017570144028;5.8210177;2.3672686;514
R;137.55;137.58;sorte;137.33;137.65;0.0144540057755292;1.871269319491751;12.917017570144028;5.8210177;2.3672686;514
t;137.58;137.65;sorte;137.33;137.65;0.0051601453871251;0.4714677011904965;12.917017570144028;5.8210177;2.3672686;514
a~;137.65;137.74;en;137.65;137.74;4.409139780035069;5.5578611269601135;6.5845242063489335;1.1808391;9.244749;515
k;137.74;137.83;compagnie;137.74;138.26;4.409139780035069;4.296214187739292;13.676380613730448;7.56761;3.4451346;516
o~;137.83;137.91;compagnie;137.74;138.26;0.385222146039297;3.855051490365286;13.676380613730448;7.56761;3.4451346;516
p;137.91;138.0;compagnie;137.74;138.26;0.0402219776573224;1.3617375172580446;13.676380613730448;7.56761;3.4451346;516
a;138.0;138.1;compagnie;137.74;138.26;0.0159919273813024;3.3914064240561537;13.676380613730448;7.56761;3.4451346;516
J;138.1;138.16;compagnie;137.74;138.26;0.0027982691767211;0.8981283959025351;13.676380613730448;7.56761;3.4451346;516
i;138.16;138.26;compagnie;137.74;138.26;0.0021397213032767;0.8108299490459685;13.676380613730448;7.56761;3.4451346;516
d;138.26;138.31;du;138.26;138.36;4.409139780035069;3.5165938505373133;7.681263722354963;1.6324971;3.1338363;517
y;138.31;138.36;du;138.26;138.36;0.3164590011854679;7.978437984881886;7.681263722354963;1.6324971;3.1338363;517
S;138.36;138.5;chasseur;138.36;138.85;4.409139780035069;6.628288652147766;15.372064563361429;7.337222;6.1176043;518
a;138.5;138.55;chasseur;138.36;138.85;0.0657095430179095;3.103105305359027;15.372064563361429;7.337222;6.1176043;518
s;138.55;138.71;chasseur;138.36;138.85;0.0099939483469352;3.505358259974789;15.372064563361429;7.337222;6.1176043;518
9;138.71;138.79;chasseur;138.36;138.85;0.0017462893145695;1.7546478717267595;15.372064563361429;7.337222;6.1176043;518
R;138.79;138.85;chasseur;138.36;138.85;0.0012576727673755;1.2525735133490112;15.372064563361429;7.337222;6.1176043;518
d;138.85;138.88;du;138.85;138.97;4.409139780035069;3.5165938505373133;7.681263722354963;3.2733753;7.1842117;519
y;138.88;138.97;du;138.85;138.97;0.3164590011854679;7.978437984881886;7.681263722354963;3.2733753;7.1842117;519
R;138.97;139.02;roi;138.97;139.33;4.409139780035069;5.400144139330587;12.39997254707214;7.879563;3.3049805;520
w;139.02;139.11;roi;138.97;139.33;0.0953729016601603;7.897322038837397;12.39997254707214;7.879563;3.3049805;520
a;139.11;139.33;roi;138.97;139.33;0.0014275525764924;0.9760464157217696;12.39997254707214;7.879563;3.3049805;520
k;139.33;139.55;comme;139.33;139.65;4.409139780035069;4.296214187739292;8.27912606308575;2.674798;11.244756;521
O;139.55;139.6;comme;139.33;139.65;0.385222146039297;2.6740760742407708;8.27912606308575;2.674798;11.244756;521
m;139.6;139.65;comme;139.33;139.65;0.061112686963894;0.0444403121054927;8.27912606308575;2.674798;11.244756;521
i;139.65;139.77;ils;139.65;139.77;4.409139780035069;5.083806629288413;8.196409154968887;5.741465;8.697259;522
s;139.77;139.86;se;139.77;139.93;4.409139780035069;3.649530068972855;8.32452400063517;4.7819495;5.038397;523
@;139.86;139.93;se;139.77;139.93;0.2796023770778397;3.156702398958208;8.32452400063517;4.7819495;5.038397;523
t;139.93;139.99;trouvaient;139.93;140.23;4.409139780035069;3.99745621873046;18.025789445039916;6.6208825;3.270728;524
R;139.99;140.06;trouvaient;139.93;140.23;0.1801079616834537;1.0022456348444526;18.025789445039916;6.6208825;3.270728;524
u;140.06;140.1;trouvaient;139.93;140.23;0.0902105783922021;4.027305553812516;18.025789445039916;6.6208825;3.270728;524
v;140.1;140.16;trouvaient;139.93;140.23;0.0081902919850313;0.3616837298106381;18.025789445039916;6.6208825;3.270728;524
E;140.16;140.23;trouvaient;139.93;140.23;0.0048445583970721;2.430137907156555;18.025789445039916;6.6208825;3.270728;524
s;140.23;140.39;seuls;140.23;140.6;4.409139780035069;3.649530068972855;13.602903601532441;5.50655;5.6712537;525
9;140.39;140.54;seuls;140.23;140.6;0.2796023770778397;6.697226137806634;13.602903601532441;5.50655;5.6712537;525
l;140.54;140.6;seuls;140.23;140.6;0.0044316860742318;0.1789057910356785;13.602903601532441;5.50655;5.6712537;525
d;140.6;140.63;dans;140.6;140.67;4.409139780035069;3.5165938505373133;7.597135041666439;3.9867632;3.2196915;526
a~;140.63;140.67;dans;140.6;140.67;0.3164590011854679;7.062559624207903;7.597135041666439;3.9867632;3.2196915;526
l;140.67;140.7;la;140.67;140.77;4.409139780035069;3.755260160408023;5.814498696260873;3.0636184;1.3733046;527
a;140.7;140.77;la;140.67;140.77;0.2258054342494331;1.7693520610671605;5.814498696260873;3.0636184;1.3733046;527
f;140.77;140.91;forêt;140.77;141.22;4.409139780035069;5.119777020762284;14.896750353201776;3.7325265;0.8263808;528
o;140.91;141.01;forêt;140.77;141.22;0.1443510723472446;4.337641174151544;14.896750353201776;3.7325265;0.8263808;528
R;141.01;141.11;forêt;140.77;141.22;0.0105384828881206;4.291019873925163;14.896750353201776;3.7325265;0.8263808;528
E;141.11;141.22;forêt;140.77;141.22;0.0014348692377512;1.087679869462992;14.896750353201776;3.7325265;0.8263808;528
e;141.22;141.33;et;141.22;141.33;4.409139780035069;4.815820454336018;6.126714125197328;2.397827;5.4665356;529
